candidate_id,corpus,split,source_file,sent_id,head_id,head_form,head_lemma,upos,xpos,head_deprel,feats,has_voice_pass,has_nsubj_pass,has_obl_agent,aux_pass_lemmas,aux_lemmas,cop_lemmas,participle_like,parent_id,parent_form,parent_deprel,head_children,provisional_streams,sentence,sentence_marked,sampling_stream,sample_set,sample_rank
gum|train|GUM_news_questionnaire-1|4,gum,train,en_gum-ud-train.conllu,GUM_news_questionnaire-1,4,streamlined,streamline,VERB,VBN,amod,Tense=Past|VerbForm=Part|Voice=Pass,1,0,0,_,_,_,1,8,process,nsubj,3:punct:';5:punct:',passive_ledger;peripheral_reduced_embedded,Reports: 'streamlined' UK asylum process to replace interview with questionnaire for five nationalities,Reports : ' [[streamlined]] ' UK asylum process to replace interview with questionnaire for five nationalities,peripheral_reduced_embedded,heldout,32
gum|dev|GUM_news_iodine-7|4,gum,dev,en_gum-ud-dev.conllu,GUM_news_iodine-7,4,prompted,prompt,VERB,VBN,root,Tense=Past|VerbForm=Part,0,0,0,_,have,_,1,_,_,_,2:nsubj:report;3:aux:has;5:obj:calls;12:advcl:iodised;13:punct:.,foil_perfect,The report has prompted calls for all edible salt to be iodised.,The report has [[prompted]] calls for all edible salt to be iodised .,foil_perfect,analytic_foil_candidate,43
ewt|train|newsgroup-groups.google.com_humanities.lit.authors.shakespeare_0018a7697318f71f_ENG_20031006_163200-0058|12,ewt,train,en_ewt-ud-train.conllu,newsgroup-groups.google.com_humanities.lit.authors.shakespeare_0018a7697318f71f_ENG_20031006_163200-0058,12,assassinated,assassinate,VERB,VBN,parataxis,Tense=Past|VerbForm=Part|Voice=Pass,1,1,0,_,_,_,1,1,1550,root,2:nsubj:pass:Valdiviesco;14:advcl:playing,passive_ledger;peripheral_manual_probe,"1550 Valdiviesco, Don Antonio de, Bishop of Nicaragua, assassinated while playing chess in his palace at Leon.","1550 Valdiviesco , Don Antonio de , Bishop of Nicaragua , [[assassinated]] while playing chess in his palace at Leon .",peripheral_manual_probe,analytic_peripheral_candidate,6
gum|train|GUM_academic_theropod-36|48,gum,train,en_gum-ud-train.conllu,GUM_academic_theropod-36,48,recreated,recreate,VERB,VBN,ccomp,Tense=Past|VerbForm=Part|Voice=Pass,1,1,0,be,can,_,1,37,show,conj,38:mark:that;40:nsubj:pass:aspects;45:aux:can;46:aux:pass:be;47:advmod:experimentally;51:obl:birds,core_be;passive_ledger,"It has even been proposed that, due to functional convergence, mammals might be a better system to study bipedal dinosaur locomotion [7], [23], but the results reported here show that important aspects of non-avian theropod locomotion can be experimentally recreated in modern birds.","It has even been proposed that , due to functional convergence , mammals might be a better system to study bipedal dinosaur locomotion [ 7 ] , [ 23 ] , but the results reported here show that important aspects of non-avian theropod locomotion can be experimentally [[recreated]] in modern birds .",core_be,heldout,24
ewt|train|reviews-181771-0003|4,ewt,train,en_ewt-ud-train.conllu,reviews-181771-0003,4,seen,see,VERB,VBN,root,Tense=Past|VerbForm=Part,0,0,0,_,have,_,1,_,_,_,1:nsubj:I;2:aux:have;3:advmod:never;6:obj:car;7:advmod:before;14:advcl:had;32:punct:.,foil_perfect,I have never seen this car before until this lady at wal mart had it and she told me she got it here and that everyone was so nice to her.,I have never [[seen]] this car before until this lady at wal mart had it and she told me she got it here and that everyone was so nice to her .,foil_perfect,analytic_foil_candidate,52
gum|train|GUM_letter_flood-37|7,gum,train,en_gum-ud-train.conllu,GUM_letter_flood-37,7,repaid,repaid,VERB,VBN,root,Tense=Past|VerbForm=Part|Voice=Pass,1,1,0,be,must,_,1,_,_,_,2:nsubj:pass:loans;3:aux:must;4:advmod:presently;5:aux:pass:be;6:advmod:fully;10:obl:$;15:punct:.,core_be;passive_ledger,"Disaster loans must presently be fully repaid except for $ 2,500 which is forgiven.","Disaster loans must presently be fully [[repaid]] except for $ 2,500 which is forgiven .",core_be,heldout,4
gum|dev|GUM_court_loan-31|37,gum,dev,en_gum-ud-dev.conllu,GUM_court_loan-31,37,known,know,VERB,VBN,acl,Tense=Past|VerbForm=Part|Voice=Pass,1,0,0,_,_,_,1,36,device,conj,39:obl:sarcasm,passive_ledger;peripheral_reduced_embedded,"He said it might be good English to say that the French Revolution modified the status of the French nobility, but only because there's a figure of speech called understatement and a literary device known as sarcasm.","He said it might be good English to say that the French Revolution modified the status of the French nobility , but only because there 's a figure of speech called understatement and a literary device [[known]] as sarcasm .",peripheral_reduced_embedded,heldout,22
gum|train|GUM_academic_games-16|5,gum,train,en_gum-ud-train.conllu,GUM_academic_games-16,5,based,base,VERB,VBN,advcl,Tense=Past|VerbForm=Part|Voice=Pass,1,0,0,_,_,_,1,2,collects,root,8:obl:observation,passive_ledger;peripheral_manual_probe,It collects the data based on the observation of the proposed interventions as well as interviews conducted with participating teachers and students to identify their perceptions of digital games’ contributions to the learning process.,It collects the data [[based]] on the observation of the proposed interventions as well as interviews conducted with participating teachers and students to identify their perceptions of digital games ’ contributions to the learning process .,peripheral_manual_probe,analytic_peripheral_candidate,20
ewt|train|email-enronsent39_01-0011|10,ewt,train,en_ewt-ud-train.conllu,email-enronsent39_01-0011,10,invited,invite,VERB,VBN,root,Tense=Past|VerbForm=Part|Voice=Pass,1,1,0,be,_,_,1,_,_,_,4:obl:meeting;8:nsubj:pass:you;9:aux:pass:are;12:xcomp:join;31:punct:.,core_be;passive_ledger,"Following the Board meeting on Wednesday, you are invited to join with members of the DISCO Forum for a Wednesday evening reception and dinner, including a guest speaker.","Following the Board meeting on Wednesday , you are [[invited]] to join with members of the DISCO Forum for a Wednesday evening reception and dinner , including a guest speaker .",core_be,analytic_core_candidate,47
gum|train|GUM_textbook_anthropology-34|17,gum,train,en_gum-ud-train.conllu,GUM_textbook_anthropology-34,17,passed,pass,VERB,VBN,conj,Tense=Past|VerbForm=Part|Voice=Pass,1,0,0,be,must,_,1,9,inherited,ccomp,14:cc:but;15:aux:must;16:aux:pass:be;18:compound:prt:down;21:obl:members;27:obl:members,passive_ledger;peripheral_manual_probe,This means that cultural behaviors are not genetically inherited from generation to generation but must be passed down from older members of a society to younger members.,This means that cultural behaviors are not genetically inherited from generation to generation but must be [[passed]] down from older members of a society to younger members .,peripheral_manual_probe,heldout,26
ewt|train|newsgroup-groups.google.com_GuildWars_086f0f64ab633ab3_ENG_20041111_173500-0016|13,ewt,train,en_ewt-ud-train.conllu,newsgroup-groups.google.com_GuildWars_086f0f64ab633ab3_ENG_20041111_173500-0016,13,made,make,VERB,VBN,advcl,Tense=Past|VerbForm=Part|Voice=Pass,1,1,1,be,_,_,1,7,date,root,"8:punct:,;9:mark:although;11:nsubj:pass:Wars;12:aux:pass:is;15:obl:agent:ex-members;23:parataxis:mean",core_be;passive_ledger,"Feb 2005 is the projected release date, although Guild Wars is made by ex-members of Blizzard, so Feb 2005 could mean August 2006...","Feb 2005 is the projected release date , although Guild Wars is [[made]] by ex-members of Blizzard , so Feb 2005 could mean August 2006 ...",core_be,analytic_core_candidate,45
ewt|train|answers-20111108102621AA3hPqj_ans-0005|3,ewt,train,en_ewt-ud-train.conllu,answers-20111108102621AA3hPqj_ans-0005,3,owned,own,VERB,VBN,root,Tense=Past|VerbForm=Part,0,0,0,_,have,_,1,_,_,_,1:nsubj:i;2:aux:v;4:obj:beardies;8:obl:yrs;11:conj:handle;20:parataxis:go;31:punct:.,foil_perfect,iv owned beardies for ovr 3 yrs and i handle mine all the time.. they dont go hard lik eneedle hard but they arnt pillow soft.,i v [[owned]] beardies for ovr 3 yrs and i handle mine all the time .. they do nt go hard lik eneedle hard but they ar nt pillow soft .,foil_perfect,analytic_foil_candidate,1
gum|train|GUM_interview_onion-61|18,gum,train,en_gum-ud-train.conllu,GUM_interview_onion-61,18,kicked,kick,VERB,VBN,advcl,Tense=Past|VerbForm=Part|Voice=Pass,1,1,0,get,_,_,1,14,die,ccomp,15:advmod:when;16:nsubj:pass:they;17:aux:pass:get;19:compound:prt:out,passive_ledger;peripheral_get,That’s why we are on the 10th floor to make sure they die when they get kicked out.,That ’s why we are on the 10th floor to make sure they die when they get [[kicked]] out .,peripheral_get,analytic_peripheral_candidate,12
gum|train|GUM_court_equality-36|74,gum,train,en_gum-ud-train.conllu,GUM_court_equality-36,74,found,find,VERB,VBN,acl,Tense=Past|VerbForm=Part,0,0,0,_,have,_,1,59,fact,obj,60:mark:that;63:obl:time;72:nsubj:society;73:aux:has;77:obj:acceptance;90:obl:years,foil_participial_modifier;foil_perfect,"And we'll ask the Solicitor also to assist us on how we can sort of develop the notion of a civil union which really finds recognition in our statute, namely the Special Marriage Act, you see, because now, for instance, you know, I'm sure you wouldn't also deny the fact that between the time that Navtej was delivered and today, our society has found much greater acceptance, say, of same-sex relationships for the last five years that we have seen it unfold.","And we 'll ask the Solicitor also to assist us on how we can sort of develop the notion of a civil union which really finds recognition in our statute , namely the Special Marriage Act , you see , because now , for instance , you know , I 'm sure you would n't also deny the fact that between the time that Navtej was delivered and today , our society has [[found]] much greater acceptance , say , of same - sex relationships for the last five years that we have seen it unfold .",foil_participial_modifier,analytic_foil_candidate,26
ewt|test|newsgroup-groups.google.com_HistoricalLinguistics_f65a1220aacc96f3_ENG_20050517_153400-0002|20,ewt,test,en_ewt-ud-test.conllu,newsgroup-groups.google.com_HistoricalLinguistics_f65a1220aacc96f3_ENG_20050517_153400-0002,20,put,put,VERB,VBN,advcl,Tense=Past|VerbForm=Part|Voice=Pass,1,1,0,be,_,_,1,6,best,root,14:mark:if;15:advmod:only;18:nsubj:pass:hindrances;19:aux:pass:are;23:obl:way,core_be;passive_ledger,"'Everything is for the best in the best of all possible worlds if only no artificial hindrances are put in the way of free exchange, for demand and supply will regulate everything better than any Government would be able to.'","' Everything is for the best in the best of all possible worlds if only no artificial hindrances are [[put]] in the way of free exchange , for demand and supply will regulate everything better than any Government would be able to . '",core_be,analytic_core_candidate,21
gum|train|GUM_fiction_garden-21|28,gum,train,en_gum-ud-train.conllu,GUM_fiction_garden-21,28,shut,shut,VERB,VBN,xcomp,Tense=Past|VerbForm=Part|Voice=Pass,1,0,0,_,_,_,1,24,slammed,advcl,_,passive_ledger;peripheral_manual_probe,"The rocking chair, the watering can, boxes of cuttings, and tied-up newspapers, all floated away as we slammed the kitchen door shut and retreated to the front room we gazed out at the river that the street had become.","The rocking chair , the watering can , boxes of cuttings , and tied - up newspapers , all floated away as we slammed the kitchen door [[shut]] and retreated to the front room we gazed out at the river that the street had become .",peripheral_manual_probe,analytic_peripheral_candidate,16
ewt|train|weblog-blogspot.com_dakbangla_20041119231111_ENG_20041119_231111-0025|17,ewt,train,en_ewt-ud-train.conllu,weblog-blogspot.com_dakbangla_20041119231111_ENG_20041119_231111-0025,17,deployed,deploy,VERB,VBN,conj,Tense=Past|VerbForm=Part|Voice=Pass,1,1,0,be,_,_,1,11,formed,root,12:cc:and;15:nsubj:pass:army;16:aux:pass:was;19:obl:peacekeepers;22:obl:north,core_be;passive_ledger,"Under the accord, a new northeastern provincial council was formed and the Indian army was deployed as peacekeepers in the north and east.","Under the accord , a new northeastern provincial council was formed and the Indian army was [[deployed]] as peacekeepers in the north and east .",core_be,analytic_core_candidate,35
ewt|train|reviews-288163-0007|7,ewt,train,en_ewt-ud-train.conllu,reviews-288163-0007,7,made,make,VERB,VBN,root,Tense=Past|VerbForm=Part|Voice=Pass,1,1,0,be,_,_,1,_,_,_,1:advcl:Walking;5:nsubj:pass:you;6:aux:pass:are;9:xcomp:feel;13:punct:.,core_be;passive_ledger,Walking in the door you are made to feel happy and relaxed.,Walking in the door you are [[made]] to feel happy and relaxed .,core_be,analytic_core_candidate,44
ewt|dev|weblog-typepad.com_ripples_20050410122300_ENG_20050410_122300-0001|3,ewt,dev,en_ewt-ud-dev.conllu,weblog-typepad.com_ripples_20050410122300_ENG_20050410_122300-0001,3,been,be,VERB,VBN,root,Tense=Past|VerbForm=Part,0,0,0,_,have,_,1,_,_,_,1:expl:There;2:aux:has;5:nsubj:speculation;17:punct:.,foil_perfect,There has been random speculation about Google developiong a new browser and/or acquiring Firefox.,There has [[been]] random speculation about Google developiong a new browser and / or acquiring Firefox .,foil_perfect,analytic_foil_candidate,21
gum|train|GUM_news_imprisoned-3|12,gum,train,en_gum-ud-train.conllu,GUM_news_imprisoned-3,12,claimed,claim,VERB,VBN,root,Tense=Past|VerbForm=Part,0,0,0,_,have,_,1,_,_,_,1:nsubj:Valeska;11:aux:has;18:ccomp:imprisoned;32:punct:.,foil_perfect,"Valeska Paris, an Australian woman and former Scientologist, has claimed that the Church of Scientology imprisoned her for twelve years aboard the Scientology - owned cruise ship, Freewinds.","Valeska Paris , an Australian woman and former Scientologist , has [[claimed]] that the Church of Scientology imprisoned her for twelve years aboard the Scientology - owned cruise ship , Freewinds .",foil_perfect,analytic_foil_candidate,24
ewt|train|email-enronsent11_01-0032|9,ewt,train,en_ewt-ud-train.conllu,email-enronsent11_01-0032,9,posted,post,VERB,VBN,amod,Tense=Past|VerbForm=Part|Voice=Pass,1,0,0,_,_,_,1,10,signs,obj,_,passive_ledger;peripheral_reduced_embedded,We need to change the lock and place posted signs at the gate.,We need to change the lock and place [[posted]] signs at the gate .,peripheral_reduced_embedded,analytic_peripheral_candidate,19
ewt|train|email-enronsent33_01-0041|23,ewt,train,en_ewt-ud-train.conllu,email-enronsent33_01-0041,23,filed,file,VERB,VBN,acl:relcl,Tense=Past|VerbForm=Part,0,0,0,_,have,_,1,20,any,obl,21:nsubj:Enron;22:aux:has,foil_participial_modifier;foil_perfect,Richard do you have any bad faith litigation pending against any insurers in Texas or are you aware of any Enron has filed??,Richard do you have any bad faith litigation pending against any insurers in Texas or are you aware of any Enron has [[filed]] ??,foil_participial_modifier,analytic_foil_candidate,20
gum|dev|GUM_fiction_lunre-6|12,gum,dev,en_gum-ud-dev.conllu,GUM_fiction_lunre-6,12,expected,expect,VERB,VBN,advcl,Tense=Past|VerbForm=Part|Voice=Pass,1,1,0,be,_,_,1,3,began,root,8:advmod:when;10:nsubj:pass:father;11:aux:pass:was;13:advmod:home;16:obl:travels,core_be;passive_ledger,"The day began as it usually did when my father was expected home from his travels, the house festooned with flowers and stocked with coconut liquor.","The day began as it usually did when my father was [[expected]] home from his travels , the house festooned with flowers and stocked with coconut liquor .",core_be,analytic_core_candidate,49
ewt|train|email-enronsent09_01-0037|16,ewt,train,en_ewt-ud-train.conllu,email-enronsent09_01-0037,16,assigned,assign,VERB,VBN,conj,Tense=Past|VerbForm=Part|Voice=Pass,1,0,0,get,do,_,1,7,responsibility,root,"11:punct:,;12:cc:and;13:aux:did;14:advmod:not;15:aux:pass:get;19:obl:reorg",passive_ledger;peripheral_manual_probe,"The next 5 companies were my responsibility while in EBS, and did not get assigned during the reorg.","The next 5 companies were my responsibility while in EBS , and did not get [[assigned]] during the reorg .",peripheral_manual_probe,heldout,19
